labels 1 2 3 4
3 0.208663 0.168739 0.586196 0.0364009
3 0.000116667 0.223358 0.776525 2.03953e-07
2 0.265966 0.671301 0.0417381 0.020995
1 0.812786 0.148214 0.0371345 0.00186468
2 0.0270466 0.933885 0.0370395 0.00202872
3 2.88137e-07 4.6097e-07 0.999779 0.000219989
2 0.0573793 0.908107 0.0152072 0.0193061
1 0.422371 0.202503 0.100577 0.274549
1 0.637695 0.0694097 0.0595594 0.233336
1 0.951089 0.00253622 0.00328125 0.0430933
1 0.99973 0.00018365 2.76717e-05 5.83994e-05
2 0.024774 0.963188 0.00010809 0.0119301
1 0.998771 7.93225e-05 8.41292e-05 0.00106543
4 0.488542 0.0207789 0.00132269 0.489356
1 0.658267 0.25554 0.00556139 0.0806321
4 3.67868e-10 1.29072e-10 1.99916e-10 1
1 0.430917 0.263118 0.00968866 0.296276
3 3.12609e-08 5.483e-08 0.999917 8.29593e-05
1 0.832911 0.123268 0.023817 0.0200038
4 0.307475 0.00220873 0.00139982 0.688916
1 0.415471 0.134282 0.22922 0.221026
1 0.787518 0.0195011 0.167319 0.0256618
4 0.333147 0.325995 0.00557302 0.335285
4 6.9778e-06 0.00386493 0.000775354 0.995353
3 0.400512 0.12753 0.467365 0.00459393
4 0.00975471 0.0248877 0.00158324 0.963774
1 0.999707 0.000199388 5.87448e-05 3.52934e-05
1 0.63135 0.232611 0.0778615 0.0581773
1 0.592027 0.158424 0.0078518 0.241697
1 0.698446 0.28812 0.00944733 0.00398721
1 0.808786 0.00242931 0.105015 0.08377
1 0.563436 0.405584 0.00246797 0.0285121
1 0.897418 0.0763711 0.00313989 0.0230714
1 0.814058 0.0304806 0.00496003 0.150501
4 3.75849e-10 5.13499e-10 6.0802e-10 1
1 0.999892 2.54021e-05 8.81535e-06 7.41837e-05
2 0.0481151 0.941741 0.000666498 0.00947788
1 0.958477 0.0408912 3.16955e-06 0.000629141
2 0.0996876 0.809271 0.0890377 0.00200377
1 0.896264 0.00881581 0.00892005 0.0860003
1 0.999779 4.98916e-05 0.000105277 6.55298e-05
1 0.733883 0.233342 0.00450353 0.0282707
1 0.604507 0.191291 0.0207859 0.183415
4 1.41617e-10 9.30537e-11 6.10529e-11 1
1 0.764467 0.0339503 0.133885 0.0676984
3 5.92639e-08 4.9621e-08 0.999913 8.65926e-05
1 0.947247 0.00014721 0.0525346 7.077e-05
4 0.0142731 0.122383 0.0928318 0.770512
2 0.129826 0.85673 0.0103492 0.00309479
4 0.093952 0.0318363 0.00429741 0.869914
1 0.994943 0.00107593 4.80946e-05 0.00393336
2 0.34987 0.625133 0.016399 0.0085981
1 0.999079 0.000214192 2.90291e-05 0.00067763
1 0.94048 0.0150734 0.0296156 0.0148306
4 1.27599e-10 9.69054e-11 8.25937e-11 1
1 0.897474 0.0887404 0.0136678 0.00011746
1 0.977177 0.0181047 0.00256183 0.00215657
1 0.50851 0.148617 0.189558 0.153316
1 0.999354 0.000384159 0.000212554 4.91119e-05
4 0.101184 0.0874935 0.353038 0.458285
1 0.754481 0.140561 0.0359437 0.0690143
2 0.202582 0.668718 0.120587 0.00811222
3 0.306501 0.32662 0.332276 0.0346037
3 0.334102 0.00478342 0.66089 0.00022469
1 0.52396 0.170718 0.199089 0.106233
1 0.999643 0.000205774 0.000107509 4.41957e-05
2 0.250992 0.4213 0.291085 0.0366227
1 0.999241 0.000419546 0.00023815 0.000101166
1 0.725721 0.103583 0.0103163 0.160379
3 0.309857 0.157099 0.370816 0.162228
1 0.85442 0.0151818 0.014353 0.116046
2 0.00230614 0.991429 0.00126298 0.0050019
1 0.999879 2.73096e-05 4.91227e-05 4.46079e-05
1 0.884974 0.030388 0.0638469 0.0207908
1 0.857106 0.100843 0.00951468 0.0325358
1 0.999455 0.000310906 0.000100828 0.000132942
3 4.98334e-08 7.76979e-08 0.999901 9.88005e-05
1 0.999762 0.000169647 6.63498e-05 1.65517e-06
1 0.980138 0.000279553 0.000236913 0.019346
3 0.00332457 0.0168292 0.9791 0.000746744
1 0.99935 0.00042682 6.24784e-05 0.000160243
4 8.47157e-11 6.10598e-11 3.40008e-11 1
1 0.946603 0.0446058 0.000478582 0.00831246
1 0.991682 0.00795153 8.14696e-05 0.000285273
1 0.996142 0.000263341 0.000366927 0.00322733
3 0.386135 0.0118515 0.591396 0.0106178
2 0.0932648 0.867985 0.00324028 0.03551
1 0.683038 0.0227631 0.0443748 0.249824
4 4.06097e-11 8.10409e-11 4.31757e-11 1
2 0.0981293 0.824733 0.064444 0.0126939
2 0.132203 0.519944 0.0211269 0.326726
1 0.582587 0.275509 0.0425666 0.0993376
4 0.166823 0.108013 0.0063087 0.718855
2 0.455495 0.496767 0.00925977 0.0384779
3 0.0127505 0.00501892 0.977273 0.00495766
2 1.02287e-06 0.99996 1.56469e-06 3.77899e-05
1 0.689558 0.172931 0.0468517 0.0906591
1 0.560708 0.0269557 0.0442682 0.368068
3 2.4793e-08 2.70602e-08 0.999943 5.69708e-05
1 0.720049 0.0321628 0.0585825 0.189205
2 0.014013 0.535403 0.0875978 0.362987
3 0.00473833 0.0234075 0.949257 0.022597
1 0.916852 0.0174594 0.059677 0.00601213
3 0.0719135 0.00689849 0.678162 0.243026
2 0.353312 0.604059 0.0188925 0.0237362
1 0.541777 0.43615 0.00687824 0.0151947
2 3.0718e-07 0.999733 7.02551e-05 0.000196805
2 0.00115894 0.997764 0.000644801 0.000432269
1 0.903389 0.0598644 0.0350696 0.00167667
4 0.00254247 0.0898527 0.101001 0.806604
3 0.240591 0.1457 0.61158 0.0021293
4 1.36818e-09 2.4289e-09 8.62961e-10 1
2 0.00452697 0.948425 0.0237799 0.0232678
1 0.925099 0.0120858 0.00125299 0.0615625
1 0.999788 0.000174156 6.62657e-06 3.15445e-05
4 4.23895e-11 9.15148e-11 5.07476e-11 1
1 0.985568 0.0129989 0.00116861 0.000264874
3 0.00249176 0.00834426 0.986738 0.00242636
1 0.927467 0.0697695 0.0014706 0.00129309
1 0.498808 0.276398 0.0685106 0.156284
1 0.625879 0.058674 0.309392 0.00605585
1 0.387534 0.315734 0.26149 0.0352417
1 0.763961 0.0499 0.0750279 0.111111
1 0.727901 0.024177 0.247584 0.000338867
1 0.974362 0.0179614 0.00726863 0.000408294
1 0.719131 0.00775978 0.000701653 0.272407
2 0.0501214 0.94961 0.000266637 1.82524e-06
1 0.99942 0.000344533 0.000129155 0.000105828
1 0.649946 0.0259411 0.112496 0.211617
2 5.24293e-07 0.999865 7.9382e-05 5.54429e-05
1 0.933329 0.0205898 0.00365546 0.0424256
4 6.06746e-08 1.0036e-07 3.86814e-08 1
3 0.227145 0.0384578 0.709014 0.025383
1 0.337596 0.16836 0.158135 0.33591
3 0.00262015 0.0049619 0.988319 0.00409867
4 1.1552e-10 9.48163e-11 5.14031e-11 1
4 4.33937e-11 7.15748e-11 4.81997e-11 1
2 0.0232572 0.964866 0.00953159 0.00234531
3 9.14651e-07 6.45994e-07 0.999654 0.000344892
4 0.139802 0.0897341 0.0286539 0.74181
1 0.971879 0.0103718 0.0169222 0.00082698
4 9.5901e-11 1.27236e-10 5.50034e-11 1
2 0.253951 0.513522 0.201643 0.0308846
3 0.219596 0.195503 0.568421 0.0164793
1 0.611713 0.307095 0.030587 0.0506055
2 0.252698 0.680507 0.00365736 0.063138
2 0.16207 0.725257 0.0575244 0.0551483
1 0.647927 0.134294 0.163627 0.0541517
4 0.181078 0.224084 0.182722 0.412115
2 0.361035 0.638359 0.000149923 0.000456209
2 0.0109078 0.969482 0.000732852 0.018877
3 0.13967 0.00554522 0.854707 7.8189e-05
4 5.19383e-11 4.17837e-11 2.18035e-11 1
4 1.1148e-10 1.04834e-10 3.98919e-11 1
2 0.433436 0.544897 0.0174976 0.00416952
1 0.667283 0.00730521 0.00423097 0.321181
1 0.983331 0.00118661 0.0153731 0.000108903
1 0.819395 0.0158384 0.0014669 0.163299
1 0.642421 0.339585 0.0102634 0.00773063
2 0.140393 0.557432 0.299505 0.00266962
4 4.034e-10 3.43046e-10 3.22451e-10 1
1 0.98451 0.00347528 0.000238729 0.0117765
2 0.0312574 0.94932 0.0181015 0.00132148
1 0.885378 0.0306001 0.0756242 0.00839736
1 0.966105 0.0186787 0.00140914 0.0138076
1 0.999932 3.35068e-05 2.26882e-06 3.23003e-05
2 0.461749 0.510027 0.00886712 0.0193573
4 0.0309496 0.0220911 0.014375 0.932584
1 0.999529 0.000369132 5.6482e-05 4.52903e-05
1 0.998297 0.000461892 0.00109804 0.000143211
4 0.286809 0.0125261 0.155258 0.545407
1 0.999005 0.000263567 0.000506876 0.000224415
1 0.93172 0.00844567 0.0113608 0.0484734
1 0.989367 0.00717846 0.00271442 0.000740408
2 0.376214 0.381663 0.043902 0.198221
3 0.00142605 0.286818 0.71132 0.000436048
1 0.917014 0.0543562 0.00599134 0.0226386
1 0.979527 0.00938617 0.0102694 0.00081745
4 0.18398 0.262297 0.00438177 0.549342
1 0.745659 0.223847 0.0121101 0.0183845
2 0.436006 0.483014 0.0182116 0.0627681
1 0.417176 0.377704 0.133289 0.0718317
1 0.951833 0.0434814 0.00449853 0.00018752
1 0.834451 0.145958 0.00840409 0.011187
2 1.23023e-07 0.99981 8.99142e-05 9.99039e-05
2 1.15846e-07 0.999754 0.000112126 0.000134052
1 0.998997 0.000645651 0.000298182 5.89755e-05
1 0.924143 0.00803247 0.0678176 6.64971e-06
1 0.671372 0.00691233 0.04808 0.273635
1 0.517652 0.190113 0.227398 0.0648364
1 0.999285 6.22178e-05 2.97385e-05 0.000622916
1 0.99976 0.000168743 3.39931e-05 3.70472e-05
1 0.412306 0.331014 0.154886 0.101795
2 0.0290849 0.925911 0.0443679 0.000635706
1 0.820084 0.179074 0.000102555 0.000738883
1 0.514187 0.0494097 0.275365 0.161038
2 0.236391 0.618118 0.0543409 0.0911506
2 2.86191e-07 0.999687 6.01784e-05 0.000252992
3 0.017229 0.140383 0.83241 0.00997817
1 0.970353 0.0128299 0.000197528 0.0166192
3 9.66483e-05 0.110807 0.888937 0.000159681
1 0.992039 0.000208137 5.30072e-05 0.0077003
2 2.6318e-07 0.999578 0.00039805 2.35732e-05
2 0.146472 0.554762 0.103496 0.19527
2 0.00923341 0.98876 6.47198e-05 0.00194169
2 1.58899e-08 0.999944 1.4614e-05 4.17113e-05
1 0.998878 0.000385182 0.000215801 0.000521164
1 0.998024 0.00137282 0.000136622 0.000467033
2 0.00541062 0.981555 0.0115372 0.00149693
2 0.149353 0.838173 0.0123049 0.000169136
4 1.65288e-08 9.85328e-09 7.65926e-09 1
3 0.0953595 0.0604493 0.838654 0.00553722
2 0.00917088 0.89771 0.000234364 0.0928847
1 0.999119 0.000599762 0.000184741 9.63147e-05
1 0.846497 0.00680538 0.1307 0.0159972
1 0.999325 0.000156128 0.000103665 0.000415115
1 0.807973 0.132995 0.011095 0.0479366
1 0.999282 0.000468117 0.000217207 3.30451e-05
2 0.235366 0.7585 0.00484887 0.00128593
1 0.60409 0.315553 0.0407684 0.0395881
1 0.999592 0.000224603 8.71824e-05 9.66326e-05
1 0.999017 0.00090973 3.06506e-06 7.0056e-05
1 0.972809 0.000855486 0.00050508 0.0258306
1 0.818472 0.144428 0.00715237 0.0299475
1 0.655018 0.104717 0.000540662 0.239724
1 0.941998 0.0570757 0.000159501 0.00076641
2 4.71255e-07 0.999585 7.54149e-05 0.000338647
1 0.772434 0.223993 0.00326891 0.000303664
3 0.0186131 0.242102 0.663875 0.07541
1 0.753742 0.0434843 0.0224062 0.180367
1 0.706559 0.263172 0.0128285 0.0174403
1 0.999555 0.00040894 1.65019e-05 1.95757e-05
4 0.188559 0.0559708 0.0197045 0.735766
1 0.66888 0.320714 0.00480995 0.00559616
1 0.721055 0.247368 0.0263684 0.00520865
1 0.830361 0.0637334 0.0115382 0.0943671
2 0.00757186 0.987359 0.000876016 0.0041931
2 0.315387 0.483217 0.165714 0.035682
1 0.999672 0.000206888 5.16842e-05 6.97469e-05
1 0.443162 0.111437 0.00580204 0.439599
1 0.872293 0.0573105 0.0158385 0.0545582
3 3.11769e-08 3.83858e-08 0.99994 6.00331e-05
1 0.499847 0.0931808 0.348297 0.0586753
4 0.162214 0.0201905 0.0178816 0.799714
1 0.999367 0.000450814 4.78374e-05 0.000134831
3 6.11708e-08 6.39949e-08 0.999844 0.00015544
2 0.146366 0.634824 0.0622317 0.156579
4 0.273606 0.120305 0.0169156 0.589174
1 0.998943 0.000710295 7.32818e-05 0.000273082
2 0.271985 0.535283 0.151869 0.0408626
1 0.927155 0.0641546 0.00491618 0.00377424
1 0.997901 0.00122143 5.49068e-06 0.000872251
2 0.00152284 0.994142 0.00275347 0.00158198
1 0.929054 0.0119779 0.0524032 0.00656464
1 0.996624 0.00261556 0.000134777 0.000625951
3 0.196063 0.309317 0.457978 0.036642
4 0.0305602 0.0515002 0.0767308 0.841209
1 0.536198 0.0748056 0.308662 0.0803344
1 0.782389 0.087141 0.00880688 0.121663
1 0.945305 0.0161272 0.0113378 0.0272304
2 0.30323 0.696561 0.000198885 1.04191e-05
2 0.0161313 0.981178 0.00192514 0.000765646
1 0.974718 0.0223995 0.00246777 0.00041462
2 0.2657 0.644098 0.0143804 0.075822
1 0.947486 0.0324395 0.00325158 0.0168232
1 0.550775 0.0638753 0.0184911 0.366859
3 0.0861305 0.00088496 0.912784 0.000200475
1 0.553736 0.141714 0.127108 0.177443
1 0.99954 0.00015832 0.00015296 0.000148308
1 0.708763 0.180153 0.00476342 0.106321
1 0.984506 0.00822707 0.00694271 0.000324048
1 0.564473 0.000130969 4.51662e-05 0.435351
1 0.941311 0.000747941 0.0572943 0.000646408
2 0.00466681 0.976738 0.00069468 0.0179004
3 0.0187799 0.372905 0.587848 0.0204663
3 0.00123766 0.153235 0.845527 7.01505e-07
2 0.0738104 0.909805 0.0160123 0.000371879
